Date,Open,High,Low,Close,Adj Close,Volume,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change,,,,,,,HS Index,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change
17/11/2008,13584.34961,13738.12012,13277.63965,13529.53027,13529.53027,1604626600,-0.10%,-8.24%,-5.68%,-11.70%,,,,,,,,,,,
18/11/2008,13298.87988,13363.57031,12676.28027,12915.88965,12915.88965,2489004400,-4.54%,-8.01%,-10.21%,-14.13%,,,,,,,,,,,
19/11/2008,12827.37012,13179.33008,12738.53027,12815.7998,12815.7998,2060798200,-0.77%,-8.06%,-13.64%,-10.17%,,,,,,,,,,,
20/11/2008,12170.98047,12298.55957,11976.87988,12298.55957,12298.55957,3096103200,-4.04%,-6.98%,-10.82%,-10.62%,,,,,,,,,,,
21/11/2008,11814.80957,13048.5,11814.80957,12659.2002,12659.2002,3106043200,2.93%,-6.52%,-11.12%,0.32%,,,,,,,,,,,
24/11/2008,12239.49023,12707.23047,12239.49023,12457.94043,12457.94043,1769147200,-1.59%,-7.92%,-15.51%,13.09%,,,,,,,,,,,
25/11/2008,13012,13090.87988,12767.44043,12878.59961,12878.59961,2466291800,3.38%,-0.29%,-8.28%,2.24%,,,,,,,,,,,
26/11/2008,12990.34961,13369.4502,12990.34961,13369.4502,13369.4502,2394587200,3.81%,4.32%,-4.09%,5.25%,,,,,,,,,,,
27/11/2008,13901.4502,13930.91016,13332.92969,13552.05957,13552.05957,2776072000,1.37%,10.19%,2.50%,-5.43%,,,,,,,,,,,
28/11/2008,13550.29004,13896.49023,13550.29004,13888.24023,13888.24023,2150281200,2.48%,9.71%,2.55%,-0.58%,,,,,,,,,,,
1/12/2008,13775.28027,14253.66016,13659.44043,14108.83984,14108.83984,2041643600,1.59%,13.25%,4.28%,-1.64%,,,,,,,,,,,
2/12/2008,13373.01953,13513.5,13344.59961,13405.84961,13405.84961,1961207600,-4.98%,4.09%,3.79%,-6.80%,,,,,,,,,,,
3/12/2008,13598.59961,13778.0498,13573.42969,13588.66016,13588.66016,1811385200,1.36%,1.64%,6.03%,-8.43%,,,,,,,,,,,
4/12/2008,13857.29004,13883.87012,13459.61035,13509.78027,13509.78027,1862633600,-0.58%,-0.31%,9.85%,-2.03%,,,,,,,,,,,
5/12/2008,13718.91992,13875.13965,13656.91992,13846.08984,13846.08984,1750566000,2.49%,-0.30%,9.38%,-2.79%,,,,,,,,,,,
8/12/2008,14303.25,15044.87012,14303.25,15044.87012,15044.87012,3219421000,8.66%,6.63%,20.77%,2.04%,,,,,,,,,,,
9/12/2008,15032.33008,15205.32031,14717.46973,14753.21973,14753.21973,2440344400,-1.94%,10.05%,14.56%,5.07%,,,,,,,,,,,
10/12/2008,14946,15578.95996,14946,15577.74023,15577.74023,2684204000,5.59%,14.64%,16.52%,11.76%,,,,,,,,,,,
11/12/2008,15533.62012,15781.0498,15337.73047,15613.90039,15613.90039,2477378600,0.23%,15.57%,15.21%,18.10%,,,,,,,,,,,
12/12/2008,15287.7002,15393.08984,14479.23047,14758.38965,14758.38965,2916320800,-5.48%,6.59%,6.27%,8.98%,,,,,,,,,,,
15/12/2008,15363.49023,15386.90039,15007.41992,15046.9502,15046.9502,2021422000,1.96%,0.01%,6.65%,11.22%,,,,,,,,,,,
16/12/2008,15018.45996,15217.25,14819.73047,15130.20996,15130.20996,1661605200,0.55%,2.56%,12.86%,17.14%,,,,,,,,,,,
17/12/2008,15544.96973,15557.4502,15179.37988,15460.51953,15460.51953,2180481600,2.18%,-0.75%,13.78%,20.64%,,,,,,,,,,,
18/12/2008,15335.2998,15548.25977,15301.16016,15497.80957,15497.80957,1883006200,0.24%,-0.74%,14.72%,26.01%,,,,,,,,,,,
19/12/2008,15235.21973,15444.28027,15014.98047,15127.50977,15127.50977,2420226800,-2.39%,2.50%,9.25%,19.50%,,,,,,,,,,,
22/12/2008,15177.12012,15227.42969,14622.38965,14622.38965,14622.38965,1413014300,-3.34%,-2.82%,-2.81%,17.37%,,,,,,,,,,,
23/12/2008,14472.03027,14491.75,14084.86035,14220.79004,14220.79004,1494154600,-2.75%,-6.01%,-3.61%,10.42%,,,,,,,,,,,
24/12/2008,13855.88965,14300.7002,13855.88965,14184.13965,14184.13965,865498700,-0.26%,-8.26%,-8.95%,6.09%,,,,,,,,,,,
29/12/2008,14080.86035,14332.01953,13924.32031,14328.48047,14328.48047,1046621500,1.02%,-7.55%,-8.23%,5.73%,,,,,,,,,,,
30/12/2008,14476.74023,14513.48047,14189.08008,14235.5,14235.5,1441715600,-0.65%,-5.90%,-3.54%,2.50%,,,,,,,,,,,
31/12/2008,14377.50977,14527.09961,14302.15039,14387.48047,14387.48047,1612195500,1.07%,-1.61%,-4.38%,1.97%,,,,,,,,,,,
2/1/2009,14448.21973,15042.80957,14412.12012,15042.80957,15042.80957,1752401800,4.55%,5.78%,-0.58%,12.21%,,,,,,,,,,,
5/1/2009,15349.33008,15563.30957,15128.32031,15563.30957,15563.30957,2172620600,3.46%,9.72%,0.66%,14.53%,,,,,,,,,,,
6/1/2009,15612.46973,15651.61035,15367.92969,15509.50977,15509.50977,2484472200,-0.35%,8.24%,0.08%,14.80%,,,,,,,,,,,
7/1/2009,15759.53027,15763.5498,14976.74023,14987.45996,14987.45996,9799120000,-3.37%,5.28%,-0.93%,8.24%,,,,,,,,,,,
8/1/2009,14755.80957,14755.80957,14334.15039,14415.91016,14415.91016,4374435600,-3.81%,0.20%,-1.41%,-4.18%,,,,,,,,,,,
9/1/2009,14530.83008,14673.59961,14297.41016,14377.44043,14377.44043,3332496400,-0.27%,-4.42%,1.10%,-2.55%,,,,,,,,,,,
12/1/2009,14312.25977,14312.25977,13895.04004,13971,13971,4111599600,-2.83%,-10.23%,-1.50%,-10.31%,,,,,,,,,,,
13/1/2009,13930.26953,14118.92969,13644.54004,13668.0498,13668.0498,3480885600,-2.17%,-11.87%,-4.61%,-12.46%,,,,,,,,,,,
14/1/2009,13807.03027,14019.03027,13674.95996,13704.61035,13704.61035,1537668800,0.27%,-8.56%,-3.73%,-7.14%,,,,,,,,,,,
15/1/2009,13136.23047,13300.75,12904.0498,13242.95996,13242.95996,4146204000,-3.37%,-8.14%,-7.95%,-11.99%,,,,,,,,,,,
16/1/2009,13278.96973,13423.24023,13113.4502,13255.50977,13255.50977,3467109600,0.09%,-7.80%,-11.88%,-12.39%,,,,,,,,,,,
19/1/2009,13414.08984,13519.17969,13097.5,13339.99023,13339.99023,2194428800,0.64%,-4.52%,-14.29%,-13.72%,,,,,,,,,,,
20/1/2009,12854.40039,13160.87012,12816.25,12959.76953,12959.76953,2521573600,-2.85%,-5.18%,-16.44%,-16.38%,,,,,,,,,,,
21/1/2009,12534.59961,12762.54004,12439.12988,12583.62988,12583.62988,3303948000,-2.90%,-8.18%,-16.04%,-16.82%,,,,,,,,,,,
22/1/2009,12844.37012,12895.25,12657.09961,12657.99023,12657.99023,1878278600,0.59%,-4.42%,-12.19%,-13.43%,,,,,,,,,,,
23/1/2009,12542.00977,12734.7998,12469.83984,12578.59961,12578.59961,2198158200,-0.63%,-5.11%,-12.51%,-11.55%,,,,,,,,,,,
29/1/2009,13560.07031,13560.07031,13109.26953,13154.42969,13154.42969,2662270000,4.58%,-1.39%,-5.84%,-7.26%,,,,,,,,,,,
30/1/2009,12958.08008,13390.12012,12899.57031,13278.20996,13278.20996,3689336800,0.94%,2.46%,-2.85%,-7.33%,,,,,,,,,,,
2/2/2009,13194,13239.5,12733.34961,12861.49023,12861.49023,2005490000,-3.14%,2.21%,-6.15%,-9.65%,,,,,,,,,,,
3/2/2009,12991.49023,13065.96973,12729.04004,12776.88965,12776.88965,1562248800,-0.66%,0.94%,-3.52%,-11.19%,,,,,,,,,,,
4/2/2009,13029.41992,13108.74023,12975.2998,13063.88965,13063.88965,2070871000,2.25%,3.86%,-1.45%,-13.16%,,,,,,,,,,,
5/2/2009,13084.79004,13492.53027,13018.63965,13178.90039,13178.90039,3384982400,0.88%,0.19%,-1.21%,-15.32%,,,,,,,,,,,
6/2/2009,13535.75977,13660.24023,13322.62012,13655.04004,13655.04004,2428156800,3.61%,2.84%,5.36%,-11.96%,,,,,,,,,,,
9/2/2009,13865.58984,13865.58984,13561.54004,13769.05957,13769.05957,2692955600,0.83%,7.06%,9.42%,-8.13%,,,,,,,,,,,
10/2/2009,13787.12012,13976.30957,13663.41016,13880.63965,13880.63965,1957900400,0.81%,8.64%,9.66%,-3.71%,,,,,,,,,,,
11/2/2009,13546.13965,13600.01953,13363.05957,13539.20996,13539.20996,1808347200,-2.46%,3.64%,7.64%,-5.83%,,,,,,,,,,,
12/2/2009,13439.58008,13478.66016,13174.00977,13228.2998,13228.2998,1755975400,-2.30%,0.37%,0.56%,-5.32%,,,,,,,,,,,
13/2/2009,13314.80957,13576.32031,13314.01953,13554.66992,13554.66992,1546686800,2.47%,-0.74%,2.08%,-0.83%,,,,,,,,,,,
16/2/2009,13559.82031,13559.82031,13257.34961,13455.87988,13455.87988,1357585700,-0.73%,-2.27%,4.62%,-1.81%,,,,,,,,,,,
17/2/2009,13195.50977,13195.50977,12933.91016,12945.40039,12945.40039,2353246400,-3.79%,-6.74%,1.32%,-2.25%,,,,,,,,,,,
18/2/2009,12783.79004,13031.28027,12712.33008,13016,13016,2274484400,0.55%,-3.86%,-0.37%,-1.81%,,,,,,,,,,,
19/2/2009,12873.09961,13055.71973,12788.08008,13023.36035,13023.36035,1587147000,0.06%,-1.55%,-1.18%,-2.37%,,,,,,,,,,,
20/2/2009,12719.13965,12816.79004,12669.57031,12699.16992,12699.16992,2053331600,-2.49%,-6.31%,-7.00%,-2.01%,,,,,,,,,,,
23/2/2009,12777.95996,13207.98047,12777.95996,13175.09961,13175.09961,1931112200,3.75%,-2.09%,-4.31%,4.70%,,,,,,,,,,,
24/2/2009,12789.29004,12814.37012,12634.83984,12798.51953,12798.51953,2134846600,-2.86%,-1.13%,-7.80%,1.11%,,,,,,,,,,,
25/2/2009,12979.86035,13148.30957,12858.28027,13005.08008,13005.08008,1779065400,1.61%,-0.08%,-3.95%,3.39%,,,,,,,,,,,
26/2/2009,13070.41016,13071.58008,12691.95996,12894.94043,12894.94043,1974608400,-0.85%,-0.99%,-2.52%,-1.97%,,,,,,,,,,,
27/2/2009,12929.99023,13032.2998,12799.80957,12811.57031,12811.57031,2698380800,-0.65%,0.89%,-5.48%,-3.51%,,,,,,,,,,,
2/3/2009,12522.61035,12576.4502,12296.86035,12317.45996,12317.45996,2194792800,-3.86%,-6.51%,-8.46%,-4.23%,,,,,,,,,,,
3/3/2009,11967.07031,12192.34961,11849.16992,12033.87988,12033.87988,2342796800,-2.30%,-5.97%,-7.04%,-5.82%,,,,,,,,,,,
4/3/2009,11880.16992,12423.69043,11880.16992,12331.15039,12331.15039,2882809600,2.47%,-5.18%,-5.26%,-5.61%,,,,,,,,,,,
5/3/2009,12488.33008,12488.33008,12163.5498,12211.24023,12211.24023,2667966000,-0.97%,-5.30%,-6.24%,-7.34%,,,,,,,,,,,
6/3/2009,12041.82031,12146.16016,11921.51953,11921.51953,11921.51953,4178094400,-2.37%,-6.95%,-6.12%,-12.70%,,,,,,,,,,,
9/3/2009,11872.45996,11927.88965,11344.58008,11344.58008,11344.58008,2071525200,-4.84%,-7.90%,-13.89%,-17.61%,,,,,,,,,,,
10/3/2009,11542.87988,11747.11035,11542.87988,11694.0498,11694.0498,1845681200,3.08%,-2.82%,-8.63%,-15.75%,,,,,,,,,,,
11/3/2009,12228.21973,12228.21973,11904.61035,11930.66016,11930.66016,2685849600,2.02%,-3.25%,-8.26%,-11.88%,,,,,,,,,,,
12/3/2009,11905.46973,12040.83984,11848.5,12001.53027,12001.53027,1457479700,0.59%,-1.72%,-6.93%,-9.27%,,,,,,,,,,,
13/3/2009,12395.17969,12525.7998,12303.7002,12525.7998,12525.7998,2857842800,4.37%,5.07%,-2.23%,-7.59%,,,,,,,,,,,
16/3/2009,12657.87012,12976.70996,12615.4502,12976.70996,12976.70996,2779295000,3.60%,14.39%,5.35%,-3.56%,,,,,,,,,,,
17/3/2009,12948.84961,13226.30957,12854.0498,12878.08984,12878.08984,2896963600,-0.76%,10.13%,7.02%,-0.52%,,,,,,,,,,,
18/3/2009,13052.9502,13167.2002,13020.7998,13117.16992,13117.16992,1768493600,1.86%,9.95%,6.37%,0.78%,,,,,,,,,,,
19/3/2009,13205.16992,13205.16992,12947.90039,13130.91992,13130.91992,2040964400,0.10%,9.41%,7.53%,0.83%,,,,,,,,,,,
20/3/2009,13157.90039,13157.90039,12797.09961,12833.50977,12833.50977,2073348000,-2.26%,2.46%,7.65%,1.06%,,,,,,,,,,,
23/3/2009,13001.5498,13451.01953,13001.5498,13447.41992,13447.41992,2679863800,4.78%,3.63%,18.54%,2.07%,,,,,,,,,,,
24/3/2009,13773.16992,13952.98047,13538.16016,13910.33984,13910.33984,2913007000,3.44%,8.02%,18.95%,8.69%,,,,,,,,,,,
25/3/2009,13754.76953,13892.87988,13567.4502,13622.11035,13622.11035,3186137600,-2.07%,3.85%,14.18%,4.74%,,,,,,,,,,,
26/3/2009,13821.28027,14132.08984,13819.09961,14108.98047,14108.98047,4821728000,3.57%,7.45%,17.56%,9.41%,,,,,,,,,,,
27/3/2009,14257.55957,14257.55957,13955.66016,14119.5,14119.5,3396915200,0.07%,10.02%,12.72%,10.21%,,,,,,,,,,,
30/3/2009,13893.15039,13893.15039,13413.48047,13456.33008,13456.33008,2885519600,-4.70%,0.07%,3.70%,9.25%,,,,,,,,,,,
31/3/2009,13545.36035,13696.69043,13428.30957,13576.01953,13576.01953,2854888800,0.89%,-2.40%,5.42%,12.81%,,,,,,,,,,,
1/4/2009,13746.17969,13788.41016,13411.79004,13519.54004,13519.54004,2753372400,-0.42%,-0.75%,3.07%,9.64%,,,,,,,,,,,
2/4/2009,13963.33984,14533.33984,13953.55957,14521.96973,14521.96973,3402815600,7.41%,2.93%,10.59%,18.92%,,,,,,,,,,,
3/4/2009,14547.51953,14644.82031,14392.19043,14545.69043,14545.69043,3078651200,0.16%,3.02%,13.34%,22.01%,,,,,,,,,,,
6/4/2009,14920.83984,15147.05957,14778.50977,14998.04004,14998.04004,2555280400,3.11%,11.46%,11.53%,32.20%,,,,,,,,,,,
7/4/2009,14922.08984,14994.75977,14743.70996,14928.96973,14928.96973,2558886200,-0.46%,9.97%,7.32%,27.66%,,,,,,,,,,,
8/4/2009,14715.7002,14715.7002,14276.34961,14474.86035,14474.86035,2944789200,-3.04%,7.07%,6.26%,21.32%,,,,,,,,,,,
9/4/2009,14686.48047,14987.41016,14656.16016,14901.41016,14901.41016,2609340200,2.95%,2.61%,5.62%,24.16%,,,,,,,,,,,
14/4/2009,15302.13965,15596.33984,15140.38965,15580.16016,15580.16016,3643046400,4.55%,7.11%,10.34%,24.38%,,,,,,,,,,,
15/4/2009,15344.58984,15669.84961,15213.38965,15669.62012,15669.62012,2529450200,0.57%,4.48%,16.45%,20.75%,,,,,,,,,,,
16/4/2009,15928.82031,15977.12988,15517.38965,15582.99023,15582.99023,2684956000,-0.55%,4.38%,14.78%,21.00%,,,,,,,,,,,
17/4/2009,15956.45996,15956.45996,15541.30957,15601.26953,15601.26953,3095786800,0.12%,7.78%,15.40%,18.94%,,,,,,,,,,,
20/4/2009,15574.32031,15878.40039,15382.95996,15750.91016,15750.91016,2565994000,0.96%,5.70%,8.46%,19.95%,,,,,,,,,,,
21/4/2009,15065.58984,15332.26953,15065.58984,15285.88965,15285.88965,2426811200,-2.95%,-1.89%,5.09%,19.11%,,,,,,,,,,,
22/4/2009,15328.83008,15396.28027,14830.58984,14878.4502,14878.4502,3069840800,-2.67%,-5.05%,-0.80%,10.64%,,,,,,,,,,,
23/4/2009,14958.24023,15222.2002,14867.58984,15214.45996,15214.45996,2008293600,2.26%,-2.36%,1.91%,9.38%,,,,,,,,,,,
24/4/2009,15217.37012,15367.48047,15062.29004,15258.84961,15258.84961,1792018400,0.29%,-2.19%,5.42%,12.02%,,,,,,,,,,,
27/4/2009,15160.69043,15160.69043,14798.90039,14840.41992,14840.41992,2331661200,-2.74%,-5.78%,-0.41%,5.18%,,,,,,,,,,,
28/4/2009,15057.25,15078.62988,14457.99023,14555.11035,14555.11035,2818524800,-1.92%,-4.78%,-6.58%,3.09%,,,,,,,,,,,
29/4/2009,14767.91992,14983.66016,14714.50977,14956.9502,14956.9502,2413729600,2.76%,0.53%,-4.55%,11.15%,,,,,,,,,,,
30/4/2009,15369.11035,15587.29004,15204.09961,15520.99023,15520.99023,2932896600,3.77%,2.01%,-0.40%,14.33%,,,,,,,,,,,
4/5/2009,15869.28027,16387.11914,15855.24023,16381.0498,16381.0498,3324975600,5.54%,7.35%,5.00%,21.17%,,,,,,,,,,,
5/5/2009,16572,16580.53906,16295.86035,16430.08008,16430.08008,2520504000,0.30%,10.71%,4.31%,13.14%,,,,,,,,,,,
6/5/2009,16348.75977,16885.91992,16268.03027,16834.57031,16834.57031,3042115200,2.46%,15.66%,10.13%,15.74%,,,,,,,,,,,
7/5/2009,17278.31055,17327.51953,16880.59961,17217.89063,17217.89063,4411458000,2.28%,15.12%,15.72%,14.80%,,,,,,,,,,,
8/5/2009,17149.31055,17442.96094,16970.19922,17389.86914,17389.86914,3886270400,1.00%,12.04%,14.30%,16.48%,,,,,,,,,,,
11/5/2009,17381,17685.64063,17032.43945,17087.94922,17087.94922,3722382800,-1.74%,4.32%,11.99%,18.05%,,,,,,,,,,,
12/5/2009,16996.21094,17239.65039,16908.06055,17153.64063,17153.64063,4029461600,0.38%,4.40%,15.59%,15.11%,,,,,,,,,,,
13/5/2009,17097.82031,17372.15039,17014.85938,17059.61914,17059.61914,2043328400,-0.55%,1.34%,17.21%,9.50%,,,,,,,,,,,
14/5/2009,16630.33008,16630.33008,16422.2793,16541.68945,16541.68945,2962198600,-3.04%,-3.93%,10.60%,5.57%,,,,,,,,,,,
15/5/2009,16818.81055,16953.41016,16736.17969,16790.69922,16790.69922,1984982000,1.51%,-3.45%,8.18%,7.75%,,,,,,,,,,,
18/5/2009,16468.71094,17062.49023,16334.36035,17022.91016,17022.91016,2397278400,1.38%,-0.38%,3.92%,9.11%,,,,,,,,,,,
19/5/2009,17454.23047,17588.92969,17376.42969,17544.0293,17544.0293,2813044200,3.06%,2.28%,6.78%,11.38%,,,,,,,,,,,
20/5/2009,17486.39063,17611,17362.36914,17475.83984,17475.83984,2308513000,-0.39%,2.44%,3.81%,14.33%,,,,,,,,,,,
21/5/2009,17291.43945,17415.25977,17172.64063,17199.49023,17199.49023,1538977200,-1.58%,3.98%,-0.11%,15.60%,,,,,,,,,,,
22/5/2009,17169.57031,17299.25977,16740.26953,17062.51953,17062.51953,1938446600,-0.80%,1.62%,-1.88%,12.15%,,,,,,,,,,,
25/5/2009,16999.05078,17264.41992,16789,17121.82031,17121.82031,1950193600,0.35%,0.58%,0.20%,12.21%,,,,,,,,,,,
26/5/2009,17050.33984,17283.89063,16977.71094,16991.56055,16991.56055,2052219200,-0.76%,-3.15%,-0.94%,14.50%,,,,,,,,,,,
27/5/2009,17395.60938,17984.01953,17347.89063,17885.26953,17885.26953,4564272000,5.26%,2.34%,4.84%,22.88%,,,,,,,,,,,
29/5/2009,18027.92969,18227.78906,17833.74023,18171,18171,4358553200,1.60%,5.65%,9.85%,21.49%,,,,,,,,,,,
1/6/2009,18499.91992,18895.80078,18415.41016,18888.58984,18888.58984,4124671200,3.95%,10.70%,12.49%,21.70%,,,,,,,,,,,
2/6/2009,18916.60938,18916.60938,18300.61914,18389.08008,18389.08008,3931136400,-2.64%,7.40%,8.03%,12.26%,,,,,,,,,,,
3/6/2009,18616.93945,18967.39063,18508.30078,18576.4707,18576.4707,3094560800,1.02%,9.33%,5.88%,13.06%,,,,,,,,,,,
4/6/2009,18417.90039,18522.39063,18108.80078,18502.76953,18502.76953,2683257600,-0.40%,3.45%,5.88%,9.91%,,,,,,,,,,,
5/6/2009,18674.48047,18722.49023,18406.85938,18679.5293,18679.5293,2501280000,0.96%,2.80%,8.61%,8.49%,,,,,,,,,,,
8/6/2009,18521.78906,18636.15039,18236.05078,18253.39063,18253.39063,1987375000,-2.28%,-3.36%,6.98%,4.97%,,,,,,,,,,,
9/6/2009,18450.64063,18475.50977,17710.44922,18058.49023,18058.49023,2174882800,-1.07%,-1.80%,5.47%,5.68%,,,,,,,,,,,
10/6/2009,18339.91016,18789.84961,18258.16016,18785.66016,18785.66016,4432226400,4.03%,1.13%,10.56%,9.51%,,,,,,,,,,,
11/6/2009,18578.89063,18883.24023,18564.86914,18791.0293,18791.0293,3641989200,0.03%,1.56%,5.06%,10.15%,,,,,,,,,,,
12/6/2009,19034.78906,19161.9707,18707.18945,18889.67969,18889.67969,3599443600,0.52%,1.13%,3.96%,14.19%,,,,,,,,,,,
15/6/2009,18712.06055,18872.74023,18433.30078,18498.96094,18498.96094,2357620400,-2.07%,1.35%,-2.06%,10.17%,,,,,,,,,,,
16/6/2009,18235.9707,18314.96094,17859.74023,18165.5,18165.5,2924104400,-1.80%,0.59%,-1.22%,6.71%,,,,,,,,,,,
17/6/2009,17984.83008,18255.13086,17833.76953,18084.59961,18084.59961,2914147800,-0.45%,-3.73%,-2.65%,3.08%,,,,,,,,,,,
18/6/2009,17955.67969,18069.75977,17655.82031,17776.66016,17776.66016,2355698800,-1.70%,-5.40%,-3.92%,1.72%,,,,,,,,,,,
19/6/2009,17936.33008,18015.10938,17759.85938,17920.92969,17920.92969,3085692800,0.81%,-5.13%,-4.06%,4.19%,,,,,,,,,,,
22/6/2009,17906.39063,18398.91992,17906.39063,18059.55078,18059.55078,2592021600,0.77%,-2.38%,-1.06%,5.84%,,,,,,,,,,,
23/6/2009,17577.73047,17682.86914,17375.96094,17538.36914,17538.36914,2865900800,-2.89%,-3.45%,-2.88%,2.43%,,,,,,,,,,,
24/6/2009,17583.34961,17912.07031,17484.06055,17892.15039,17892.15039,2222042000,2.02%,-1.06%,-4.76%,5.30%,,,,,,,,,,,
25/6/2009,18140.16016,18340.91016,18069.36914,18275.0293,18275.0293,2319823200,2.14%,2.80%,-2.75%,2.18%,,,,,,,,,,,
26/6/2009,18408.36914,18688.10938,18360.71094,18600.25977,18600.25977,2258491200,1.78%,3.79%,-1.53%,2.36%,,,,,,,,,,,
29/6/2009,18561.10938,18687.35938,18451.75977,18528.50977,18528.50977,1634698900,-0.39%,2.60%,0.16%,-1.91%,,,,,,,,,,,
30/6/2009,18883.24023,18883.24023,18364.81055,18378.73047,18378.73047,2417089600,-0.81%,4.79%,1.17%,-0.06%,,,,,,,,,,,
2/7/2009,18780.96094,18780.96094,18053.09961,18178.05078,18178.05078,2287380600,-1.09%,1.60%,0.52%,-2.14%,,,,,,,,,,,
3/7/2009,17961.17969,18234.24023,17894.81055,18203.40039,18203.40039,1540802600,0.14%,-0.39%,2.40%,-1.62%,,,,,,,,,,,
6/7/2009,18020.09961,18258.25977,17897.67969,17979.41016,17979.41016,1780127000,-1.23%,-3.34%,0.33%,-3.75%,,,,,,,,,,,
7/7/2009,17943.49023,18159.99023,17821.71094,17862.26953,17862.26953,1497758200,-0.65%,-3.60%,-1.09%,-2.14%,,,,,,,,,,,
8/7/2009,17652.98047,17819.31055,17493.61914,17721.07031,17721.07031,2001905000,-0.79%,-3.58%,1.04%,-1.87%,,,,,,,,,,,
9/7/2009,17793.60938,17836.94922,17509.2793,17790.58984,17790.58984,2156977800,0.39%,-2.13%,-0.57%,-5.30%,,,,,,,,,,,
10/7/2009,17800.05078,17851.2207,17645.55078,17708.41992,17708.41992,1605581500,-0.46%,-2.72%,-3.10%,-5.76%,,,,,,,,,,,
13/7/2009,17612.44922,17612.44922,17185.96094,17254.63086,17254.63086,2006182600,-2.56%,-4.03%,-7.23%,-8.66%,,,,,,,,,,,
14/7/2009,17631.66992,17896.35938,17581.42969,17885.73047,17885.73047,1845729200,3.66%,0.13%,-3.47%,-3.31%,,,,,,,,,,,
15/7/2009,18042.58984,18289,18030.09961,18258.66016,18258.66016,1762560000,2.09%,3.03%,-0.65%,0.51%,,,,,,,,,,,
16/7/2009,18688.86914,18700.59961,18303.58008,18361.86914,18361.86914,1949802000,0.57%,3.21%,1.01%,1.53%,,,,,,,,,,,
17/7/2009,18551.91016,18855.85938,18457.41992,18805.66016,18805.66016,2505065200,2.42%,6.20%,3.31%,5.79%,,,,,,,,,,,
20/7/2009,19005.18945,19506.41992,18960.53906,19502.36914,19502.36914,2442707800,3.70%,13.03%,8.47%,8.82%,,,,,,,,,,,
21/7/2009,19601.85938,19601.85938,19295.23047,19501.73047,19501.73047,1844253400,0.00%,9.04%,9.18%,7.99%,,,,,,,,,,,
22/7/2009,19560.41992,19641.75,19224.05078,19248.16992,19248.16992,2064230000,-1.30%,5.42%,8.62%,9.75%,,,,,,,,,,,
23/7/2009,19431.91992,19824.17969,19415.36914,19817.69922,19817.69922,2305716400,2.96%,7.93%,11.39%,10.76%,,,,,,,,,,,
24/7/2009,20063.92969,20063.92969,19715.15039,19982.78906,19982.78906,2234934800,0.83%,6.26%,12.84%,9.34%,,,,,,,,,,,
27/7/2009,20170.73047,20385.68945,20096.16992,20251.61914,20251.61914,2201469600,1.35%,3.84%,17.37%,8.88%,,,,,,,,,,,
28/7/2009,20261.93945,20664.48047,20109.55078,20624.53906,20624.53906,2356170000,1.84%,5.76%,15.31%,11.31%,,,,,,,,,,,
29/7/2009,20404.50977,20542.60938,19787.48047,20135.5,20135.5,2523090400,-2.37%,4.61%,10.28%,9.56%,,,,,,,,,,,
30/7/2009,20150.25977,20359.78906,19955.32031,20234.08008,20234.08008,1990153200,0.49%,2.10%,10.20%,11.31%,,,,,,,,,,,
31/7/2009,20546.07031,20712.66016,20474.05078,20573.33008,20573.33008,1930548400,1.68%,2.96%,9.40%,13.02%,,,,,,,,,,,
3/8/2009,20582.67969,20816.60938,20449.18945,20807.25977,20807.25977,1928430400,1.14%,2.74%,6.69%,15.73%,,,,,,,,,,,
4/8/2009,21196.75,21196.75,20748.60938,20796.42969,20796.42969,2573901400,-0.05%,0.83%,6.64%,16.43%,,,,,,,,,,,
5/8/2009,20779.76953,20995.81055,20436.65039,20494.76953,20494.76953,2263931600,-1.45%,1.78%,6.48%,15.65%,,,,,,,,,,,
6/8/2009,20484.33984,20904.92969,20339.86914,20899.24023,20899.24023,2427897600,1.97%,3.29%,5.46%,17.47%,,,,,,,,,,,
7/8/2009,20708.11914,20759.56055,20316.7793,20375.36914,20375.36914,2809797600,-2.51%,-0.96%,1.96%,15.06%,,,,,,,,,,,
10/8/2009,20758.51953,21010.4707,20730.41016,20929.51953,20929.51953,2169074800,2.72%,0.59%,3.35%,21.30%,,,,,,,,,,,
11/8/2009,20774.9707,21088.07031,20733.33984,21074.21094,21074.21094,1627757800,0.69%,1.34%,2.18%,17.83%,,,,,,,,,,,
12/8/2009,20725.90039,20725.90039,20417.75977,20435.24023,20435.24023,2251775000,-3.03%,-0.29%,1.49%,11.92%,,,,,,,,,,,
13/8/2009,20767.85938,20943.85938,20746.91992,20861.30078,20861.30078,1934519800,2.08%,-0.18%,3.10%,13.61%,,,,,,,,,,,
14/8/2009,21023.96094,21037.16992,20639.56055,20893.33008,20893.33008,1744617400,0.15%,2.54%,1.56%,11.10%,,,,,,,,,,,
17/8/2009,20467.30078,20471.76953,20058.09961,20137.65039,20137.65039,2556880000,-3.62%,-3.78%,-3.22%,3.26%,,,,,,,,,,,
18/8/2009,20125.55078,20409.18945,19916.2793,20306.26953,20306.26953,2038144000,0.84%,-3.64%,-2.36%,4.13%,,,,,,,,,,,
19/8/2009,20195.08984,20352.93945,19824.85938,19954.23047,19954.23047,2101216000,-1.73%,-2.35%,-2.64%,3.67%,,,,,,,,,,,
